13929762	182436	5.9
24494046	6462064	1.6
182115	3309278	7.78
732244	907604	5.9
13471	3001336	7.05
219805	251739	3.97
1395847	5400182	1.97
5400182	1395847	2.07
19156538	1276372	0.48
1395847	2138585	0.58
48948447	20534	0.4
17055392	3309278	0.98
7959861	11391958	0.4
7746964	19156538	0.48
7746610	3309278	0.48
24494046	7761161	0.3
177428	4318352	2.3
3778	164930	6.35
29421264	86111	3.17
206119	8376	1.88
77173	56478	2.2
18589235	37575	3.65
24306566	376052	5.5
13645	4433279	8.33
75211	302015	0.7
17157119	3368847	8.78
155526	74819	9.35
38714	294211	6.67
19166409	53238	2.88
18589235	1084822	8.1
33183	15822899	3.33
13645	400116	7.07
205075	3292642	9.25
3410	56890	7.85
1449866	7931	3.68
8983183	610452	7.88
4269567	6678	1.75
1209	55633	9.47
21533	1376	6.43
3778	18963870	7.53
38180	49402	3.27
190933	190919	2.47
128987	167334	2.98
3778	152881	5.63
34061	29392	2.38
22026933	230726	9.2
18955875	4649165	5.53
951407	646059	3.4
26118	844811	7.58
8072	37220	7.15
53238	307875	4.85
17158563	1245468	8.42
555643	187697	3.42
3996	1358	2.25
23707	419369	6.28
211397	37618	4.68
18842395	18842308	7.3
68672	1366789	8.73
47341	5377	4.42
18842323	18842359	8.27
26873	19372	4.62
19166474	194538	3.88
33550	70100	7.3
292211	24494046	7.32
49401	64591	9.28
900618	17459686	7.62
18845	6678	1.12
17108695	89516	9.05
8221	177497	4.93
18839	37735	6.98
3363	1014	7.5
9293603	2136925	7.1
130312	8282374	6.38
30297	15037	2.38
4576465	625554	6.95
16861908	30696992	5.38
82926	844811	1.73
40630	2327168	8.33
49794	938705	3.03
63031	11299	2.38
199065	255597	5.48
3996	440161	4.28
13673345	41242	2.57
17157119	1970426	4.25
19166474	234901	3.97
3928	7053	2.58
1014	45189	6.98
19045066	172992	8.98
30003	1254437	3.63
8637	3159243	5.4
21058	14776	8.17
38180	51892	5.47
34931824	18940	7.47
397993	194538	3.55
4499	22706	7.08
3778	3390	5
39206	14543	7.02
34061	24873453	6.27
695530	5881	3.48
1014	12988	8.65
471845	1090979	2.67
49400	8637	3.33
53238	234901	3.57
13590	265567	5.8
12581	6015	6.27
32961	45189	5.15
13032456	37720113	9.62
71691	68768	3.33
53238	19723734	3.72
541539	2360503	8.57
36969	56232	3.33
8221	57993	5.8
1113272	11197126	0.4
21281502	7053	5.68
56217	315320	4.57
3928	350239	1.67
991849	42139	1.67
194253	33719637	7.5
698775	43866	2.95
38180	5470622	3.02
214505	761242	1.9
83427	83441	7.07
28022	91313	4.42
83441	167334	5.37
272207	19008450	1.9
13673345	48519	3.4
7931	7964	6.25
8637	1360504	1.97
1376	18467	5.95
19042	904	7.25
262642	274302	6.67
47515	58991	6
194253	293302	6.75
33306	14946	6.47
951407	892714	3.02
1935	17541	9.35
1209	214330	8.33
39206	4918223	9.02
38180	51892	5.87
185337	679878	7.15
8983183	5187	6.67
19166474	11492	4.17
1014	7599	6.73
34242	14775	3.78
19555	902	6.45
23772190	52648	4.28
80018	71691	7.15
157898	335811	3.55
5042765	8539	1.8
37422	890922	3.1
26471	18845	7.78
13673345	230726	7.42
6678	36896	6.75
43537463	84676	6.33
43854	23534170	1.03
8637	12821	5.25
6678	25079	5.95
30042	904	6.42
4099	243577	4.17
6700	36858	3.75
13590	17432	1.9
3997	222740	4.28
8637	64591	3.73
5042765	1638128	7.3
1068582	235861	7.62
2374109	737999	8.97
496643	262642	6.67
39007	4526	4.68
41242	7950	2.68
12544507	17384301	6.15
351993	962542	7.07
44975	1449866	5.48
4499	24484	3.92
39747	668035	5.9
47515	130312	5.6
185918	76176	5
41415	1722496	6.17
19009110	195198	5.97
3363	7984	5.42
15822899	24306566	3.92
18978754	25439732	2.88
519280	46426065	6.5
5177	17524	7.47
154920	19009006	6.83
317246	928595	7.85
47777152	5236	8.83
33498	254292	7.62
3410	11125639	6.58
951407	2644509	7.3
235861	1206868	7.5
47515	998156	7.32
68742	80018	7.53
272207	221188	2.8
33306	1605200	1.3
23416874	154170	7.68
19039812	1284563	6.58
5785	31287	7.53
295560	11657	8.5
267040	247613	9.08
53238	3788	4.05
3996	13673345	2.37
82425	18589377	6.3
86111	1624867	2.8
13673345	261580	1.13
23366462	4654	6.07
2644509	319301	8.55
11039790	219599	3.05
1481886	24542769	6.5
951407	18994221	0.92
743997	55999	4.52
173735	7878457	3.2
89246	1196	3.33
56217	177938	5
28022	18949668	1.13
11492	1209545	2.3
83430	293718	6.5
336806	287542	8.27
1014	33153	7.27
9293603	25631460	6.3
68768	63394	4.37
234514	646059	3.4
379483	1231580	5.23
18940	63394	5.8
202898	13256	3.63
857255	314993	5.37
3788	262601	4.45
293302	83427	3.82
36808	45599	1.08
33183	214196	1.98
15822899	83427	4.83
40630	14587	5.6
152881	594608	5
18723138	46433	3.42
2016347	33538	4
386268	386266	8.33
33183	177428	5.72
17158563	26051975	4.77
25045514	37263123	8.33
844811	45883	2.42
4487	604727	5.15
33550	16861908	2.88
302015	84615	1.9
5785	58790	5.65
24373	1794840	5.38
1950213	2932213	5.97
1258972	191064	7.78
83427	449913	2.62
32961	1318497	7.85
26051975	19167553	2.93
102883	1348330	7.7
43854	53472	1.42
29764781	217117	9.02
192617	64959	1.27
24462937	146334	4.93
4181	2361050	7.22
17157119	205075	2.62
8072	37220	6.9
18723138	274735	2.32
4098495	293302	3.48
376052	22580289	3.1
857255	840391	4.92
662249	336806	5.58
39696	4649165	6.03
4654	25180	3.27
13673345	3973	3.47
14850094	188949	5.83
1005	20354	5.53
1376	166655	5.08
47515	33978	4.87
23315	662249	8.88
78478	32416	6.75
18842395	32416	1.67
26751	195193	2.27
652598	51513	3.25
7089	90796	2.27
3309348	19039812	7.85
1348330	690278	5.43
26227	37735	6.12
191808	21435	4.93
8376	191061	5.47
26051975	36968	7.03
662249	20646803	4.65
53238	53227	3.65
11383147	70118	3.33
7485	39206	9.02
46433	23976719	1.97
1408983	181897	4.28
4099	336880	3.82
18978754	61230	2.08
2079388	813075	5.58
130918	19881	7.27
21299730	29969	1.6
4654	2594	2.78
3921	3850	4.92
36979	4487	2.72
951407	48597	6.08
10406	501256	7.72
27097632	3599006	7.93
5785	306999	7.12
51462	9640	5.58
40630	18842323	4.68
255597	1231580	1.53
480507	228744	7.83
351993	1068582	5.28
37694	170809	3.48
11846	7950	3.78
1348330	161999	5.7
56478	61026	3.63
8461	61950	2.98
83430	177428	3.02
83427	83430	3.55
47671806	43458083	5
18947	34242	5.6
3363	53754	4.45
9640	3996	2.57
244681	3397	1.97
26700	22921	4.92
6333363	28436	1.6
3462863	239038	0.98
928595	6843267	7.42
40630	240844	3.77
15822899	128987	4.13
36969	11749910	1.95
945661	4347608	8.73
1750340	167326	7.72
406264	32318855	3.62
19012	1624867	3.27
192617	12633133	6.07
997680	351993	6.58
3178886	13341876	8.78
5042765	23707	4.5
15822899	18739286	3.13
3368847	2932213	8.65
205075	2079388	4.28
3788	39747	3.93
55999	90655	3.1
13590	264268	1.38
519280	355343	5.35
163941	2361050	4.72
5042765	57559	1.23
4098495	28297	0.97
5340837	48005746	9.05
8221	872966	4.13
65071	8280	6.95
8376	650327	4.87
15822899	20038138	1.9
17157119	704122	3.88
28830	152881	3.97
946446	27979	6.83
704122	800588	5.83
37402	36979	1.43
413522	19373997	1.32
46183	23501	1.22
265567	48597	1.28
18842431	86359	4.92
61950	32762	1.13
4576465	51260	4.48
47515	195198	6.67
197404	41555	6.28
27712	14361	5.13
3788	307875	2.88
161999	71925	3.55
83427	4098495	4.2
19331	22915	5.87
3928	7673	2.32
118578	42273	5.22
11383147	951407	2.35
4576465	62343	4.25
4099	188506	4.17
53238	188506	2.75
75211	84615	2.63
171856	53227	5.15
6678	26573	2.37
18940	82425	2.35
102883	6978	5.08
519280	1466175	5.9
68753	146738	7.22
352801	2973525	4.35
51490	16369	7.05
13018310	217117	1.45
507120	84676	6.12
19967	20781999	3.65
4347608	615670	2.78
20903181	47341	5.08
292133	3648961	7.15
3390	13756	5.15
302408	3159243	5.5
15822899	1340148	3.25
297058	49401	6.35
33153	12988	6.28
3997	244650	3.4
4207510	154920	1.23
82926	440161	5.55
26118	82926	2.62
8637	82926	1.67
307875	1209545	3.42
403005	229714	7.7
13673345	229714	5.13
19595436	336880	3.13
192617	379348	4.02
302777	166035	4.77
8824156	19881	7.25
5177	228569	8.02
24872	202899	4.25
674	9127632	5.33
5689	24460	3.12
3778	594608	2.07
164040	9284	7.95
3778	18985062	5
194253	654545	1.9
195193	31880	4.68
22949	3488351	7.68
5689	6282	4.13
679866	101146	4.85
51273	19529	7.62
18947	14775	5.08
3508478	36806	5.63
17541	19360669	1.88
32427	23701314	6.58
979827	1468231	4.2
42140	176879	2.53
56212	51892	7.47
33153	53754	5.33
1723133	128987	5.38
908397	1468231	7.72
3410	248757	7.03
162448	41415	8.1
190933	1258972	5.98
1980717	19009110	9.17
167334	73165	2.22
21193982	5987	7.63
3788	55034	4.78
1209545	397993	2.47
70100	59399	8.05
46847	41395970	2.02
3788	21435	3.13
15822899	4318352	5.32
4099	53235	2.53
26266653	68672	6.5
18842395	18842323	5.72
314110	16888425	8.87
309136	37235	5.23
295813	71925	7.27
51511	19012	5.92
28191	33978	5.48
3488351	23995	2.2
194253	4098495	6.67
56333	56217	3.55
12970904	157898	3.82
8983183	24007	2.1
8983183	8082	3.42
32410	4146	6.47
230726	4146	5.6
13590	118737	4.33
37618	37546	3.33
13673345	3397	0.95
239107	7639546	4.45
58617	1466175	4.77
16888425	19881	3.97
105219	261039	7.93
1449866	22112840	2.47
198778	45353	6.58
21504235	162707	4.52
252708	3198042	6.47
234514	49404	3.1
1468231	3198042	6.53
8637	49404	1.67
47645	102883	7.07
46029	519280	7.47
306326	519280	1.5
169409	192727	2.38
161999	26934	6.75
2557834	10406	8.12
169409	24702	6.03
840273	2671118	7.22
46426065	3118	3.97
1631852	36865726	1.03
13018310	229072	5.08
58687	3199137	8.48
184000	2079352	6.33
5180	30746	3.17
3276812	420724	3.33
31660921	252712	5.8
2973525	60330	3.12
21281932	25140	6.88
9758	695530	5.4
7370562	18949461	1.38
228569	13018310	5.48
5225	37673	6.03
3178886	8072	3
24462937	872966	5.9
163941	936724	8.88
1008560	279096	7.15
12616	20781999	5.22
83427	5042765	3.57
49801	44215732	5.45
46253	8072	7.65
58422	159472	8.18
18723138	49801	4.85
19555	202898	3.05
249429	290282	2.58
1449866	18963870	4.77
167334	293718	6.9
22112840	18985062	5.65
5177	29831	5.6
1341151	24306566	4.63
914	14250962	1.6
704122	654545	3.57
1209	11026747	2.07
4575	28830	7.53
39007	153987	2.62
1449866	23343	2.92
18403271	26997	2.08
55959	24110	7.38
24110	101146	5.68
3778	10374	4.72
15822899	238966	4.72
19378550	41298	6.18
68768	68742	4.4
928595	24484	3.93
297058	49401	6.75
205075	51273	4.37
2268160	2136925	1.43
3778	19378550	5.43
11383147	5995	4.58
413522	1254437	3.8
449913	33719637	4.17
166923	19166409	6.9
17384301	36863	2.7
1214654	49401	2
37754	13196229	3.73
13673345	19373997	1.03
951407	464961	3.42
38180	309492	2.3
38180	1090979	5.35
17025	12544507	6.17
18978754	61937	1.43
37402	34931824	3.73
13673345	991849	0.87
30942	38327	7.5
155526	20646803	1.95
73165	449913	5
23270	38323	6.03
19714	25439732	4.05
413522	38323	1.25
265567	14276	3.33
41395970	782427	3.17
13645	2630435	3.02
90655	11669530	2.8
4099	25631460	4.17
4099	19595436	3.78
63394	4487	1.22
41395970	480507	5.13
62384	58617	7.3
19760582	39386	6.75
20903181	34341	1.67
1449866	44156	2.53
914	13032456	8.02
902	5299	3.1
48557	4092	7.05
995678	230752	4
23343	230752	3.03
1440220	172024	7.08
19723734	4099	3.65
19723734	55999	5
194253	37338	2.15
404192	3191861	8.13
704122	1723133	3.33
951407	262642	3.5
38180	679878	5.15
21281502	17160	3.65
30042	19042	5.63
228744	42046835	7.93
248757	11125639	6.13
18940	36969	1.67
53238	4099	3.83
53235	55034	5.32
18978754	21299730	4.05
6770034	234798	7.63
439915	314110	8.7
206119	191061	2.95
71691	19651298	3.72
5692	28227402	4.93
28191	130312	4.8
397993	19166474	3.42
4269567	13645	2.38
53238	53235	1.58
3928	172120	1.75
19572217	46253	6.08
292133	610452	3.72
21435	3717	3.88
19441798	11039790	7.83
71691	37402	2.85
1723133	813075	2.93
128987	194253	5.75
1014	32961	7.42
11669530	9293603	3.73
199065	13673345	2.38
761242	8637	2.2
413522	471845	1.3
102883	4512905	5.95
40786	1348330	5.6
68753	491696	8.73
68672	2557834	4.1
235721	295560	5.72
4431	68599	1.58
3778	31346	2.58
17157119	83430	2.53
32512	14734	5.55
13673345	166784	2.75
29764781	1284563	2.45
994883	690278	0.48
3118	26227	2.35
4347608	11197126	1.08
102883	4576465	0.4
4347608	14850094	3.23
274735	43537463	0.48
690278	53227	0.98
13756	2361050	0.68
997680	4499	0.4
19008450	690278	1.08
1284563	194253	0.48
4576465	997680	0.4
13851	217117	0.3
662249	1641626	0.48
18739286	8637	0.68
314110	33183	0.68
18739286	3850	0.88
86666	43537463	0.4
11197126	8637	0.48
18845	19881	0.48
314110	48519	0.48
1318497	5881	0.4
314110	46594	0.68
14587	314110	0.3
206119	994883	0.48
24872	24110	0.68
21281502	274735	0.48
70118	274735	0.58
8461	18978754	1.18
86666	177428	0.58
994883	2260429	0.3
44215732	39747	0.58
13756	46594	0.4
287542	199023	0.4
177428	46594	0.4
13851	177428	0.68
74819	24110	0.78
70118	177428	0.48
3488351	86666	0.48
164040	70100	1.77
33183	19009006	0.58
18978754	27979	0.58
21281502	191061	1.18
80018	668035	0.98
52648	24110	0.48
1318497	4499	0.68
39747	53227	2.35
21281502	19009006	0.3
464961	3850	0.88
857255	52648	0.68
440161	18845	0.48
36979	194253	0.4
3488351	21281502	0.68
181897	2260429	0.3
336880	49400	0.3
1624867	14587	0.3
42046835	18845	0.3
403005	42046835	2.65
3488351	29126119	0.48
8100	3488351	0.4
70118	29126119	0.4
39747	646059	0.4
3973	646059	0.4
70100	70118	0.4
1231580	2260429	0.48
5803757	353776	2.42
665256	232296	6.18
7425549	21282020	8.17
37080	497146	8.25
4341073	8051587	9.8
20845	1069735	1.75
24807	606656	9.08
12384034	1192990	9.13
4493812	6518697	5.9
8120348	26181063	8.72
7131696	1038620	0.83
40721342	28753488	6.87
13549287	17644225	5.8
85749	1637373	0.95
679876	9457	7.62
25039127	19005769	7.33
5366620	6090832	1.58
26181063	729522	8.33
7425549	358679	4.93
227989	417914	9.25
94191	5563535	1.47
2241230	606656	2.62
4017322	1305558	8.1
2847797	6302709	7.9
37080	25239576	5.13
17840590	303372	6.17
217117	13018310	0.77
20844046	9262	5.92
6518697	26181063	1.6
1016272	12384034	6.58
5563535	5142479	7.22
216180	243391	7.47
665256	94191	5.08
7131696	3410181	6.88
25239576	679876	8.87
7131696	4678533	6.75
957422	1440136	8.27
8028646	41296	8.83
6302709	19005769	0.83
570984	1016272	0.55
85749	5803757	7.63
353776	10332583	8.1
243391	4678533	5.5
4644950	303372	7.3
26181063	233048	7.62
16794504	40721342	3.07
20845	61338	2.7
4645866	4760596	0.23
12386260	85749	1.33
6302709	523137	3.98
7131696	11877167	1.75
12386260	353776	7.05
217117	229878	1.05
1982996	94191	1.08
2847797	1442772	5.68
61338	1069735	2.3
4493812	69478	4.92
1896	717638	8.82
1970531	303374	7.7
85749	49325394	2.53
5803757	1637373	4
665256	13549287	5.23
16794504	183403	1.18
19760582	9457	8.17
3396225	19728	5.43
82723	25042	3.72
5803757	1982996	3.75
665256	231039	4.37
228574	21282020	3.02
6202299	62433	8.03
13018310	497146	4.2
25039127	957422	1.05
553936	6202299	8.1
5803757	38883136	3.62
665256	1440136	7.2
183403	7425549	3.88
6518697	729522	0.92
8120348	2448635	8.48
232296	233046	1.13
4493812	6091014	4.45
16794504	243391	0.92
8120348	149320	5.13
5563535	11877167	1.43
10791397	233048	5.8
717638	240537	1.98
6865317	1486231	8.73
5989858	10332583	6.28
12693360	149320	8.47
49779158	965279	7.67
2326684	957422	4.85
13018310	229878	5.15
21036692	1442772	6.25
21249649	358679	7.3
511556	1970531	6.43
13433511	523137	4.42
19005769	6090832	3.33
336655	11966020	1.28
638643	1970531	3.82
353776	17644225	2.42
665256	85749	2.47
965279	24807	2.98
13018310	62384	4.83
82723	24807	6.47
1486231	8051587	0.77
467888	33660916	8.75
186459	41299	4.08
307808	246066	4.85
183403	62433	4.17
13018310	41299	5
13433511	6302709	7.5
5563535	240537	3.65
216180	7425549	4.68
988163	4760596	8.27
2241230	436329	1.73
957422	12384034	5.4
216186	62384	4.1
307808	12693360	3.72
217117	965279	4.13
246042	16794504	3.92
21665620	216186	8.33
216180	246042	4.87
43191098	16794504	0.87
717638	49325394	1.6
8167242	476560	7.47
40721342	82723	1.07
1038620	28753488	4.78
13018310	24897	6.23
17526642	24897	3.17
7131696	246042	3.73
160511	11966020	1.17
5508063	33660916	8.1
337689	216186	6.67
5874129	5142479	2.32
61586	476560	8.48
7357	13018310	4.8
2541595	1038620	6.38
957422	2241230	2.25
606656	82723	6
2414	2629394	8.27
25481	4645866	8.02
228574	3410181	4.67
5563535	2241230	2.22
4493812	1192990	2.63
8051587	4645866	5.8
231039	13549287	3.88
705093	69478	1.37
3410181	417914	5.3
1442889	37080	8.82
19256618	246066	5.8
965279	9262	5
49325394	1258112	5.75
16794504	1258112	0.63
3343584	679876	4.78
25039127	717638	0.77
523137	37080	2.62
85749	40721342	4.42
7131696	1305558	2.75
85749	41296	3.57
957422	5563535	1.05
5563535	38883136	5.15
17644225	1982996	2.97
1985	183403	5.48
1896	1486231	6.38
85749	5989858	0.97
8120348	6518697	0.63
336655	5803757	7.42
717638	233046	5.08
406719	1016272	6.67
7069171	17345596	5.73
303374	61338	8.1
303374	19728	5.35
7131696	231039	1.58
8287278	303374	7.75
240537	6091014	3
5803757	436329	0.97
5177	25042	3.55
5563535	232296	0.5
61338	2448635	4.92
17644225	17345596	2.62
5563535	243391	0.88
638643	186459	4.9
511556	303374	5.18
2241230	3343584	1.77
5508063	17526642	7.15
40721342	61586	0.4
17644225	7357	0.98
1637373	5874129	0.68
43191098	436329	0.4
1985	1440136	5
303374	1896	2.85
1982996	10332583	1.67
4644950	10332583	4.8
1985	2541595	2.97
10332583	12386260	6.08
