77182	8874700	3.00
153987	611250	5.63
5881	34341	7.59
5881	21754	3.16
41012	25613	1.19
41012	20781999	3.31
19529	23995	6.63
24702	179824	4.75
2403669	24702	3.69
1559961	24702	4.25
12229	492128	6.56
545006	1048636	4.25
545006	2541595	5.88
9649	492128	5.94
10680593	20781999	7.56
10680593	239107	2.75
625404	18994221	7.03
56285	8221	5.47
1549092	146334	6.47
197042	4290854	7.91
41298	220028	4.97
662249	314993	5.00
662249	101757	5.19
101757	15176	7.03
28022	39391	3.44
42446	77432	2.31
42446	1985071	5.91
407384	64493	7.38
18426501	34273	8.13
18994221	174521	4.63
8221	1641678	5.25
8221	31392139	5.03
17541	20550772	6.69
18393	8221	7.88
18393	180184	4.50
1449866	532523	4.75
632347	1305558	4.47
56231	236975	3.25
166346	5165	5.63
24702	202899	3.69
24702	15176	2.94
37842745	50510	5.28
155747	1008560	5.00
181592	211295	6.44
7818	2973525	4.13
7818	9649	4.75
1467948	37575	2.38
13673345	159472	4.94
45073	244681	8.06
45073	18985062	5.31
14276	962793	8.03
239196	8983183	5.94
25996	2414	6.00
2414	2241167	5.41
20354	14276	1.81
199800	1015047	8.97
1558839	14276	6.00
951407	49402	6.72
49402	38180	8.00
19039812	307907	4.81
19039812	702945	3.88
1659824	146738	5.16
378364	5308	2.25
199065	586851	6.44
199065	1139011	8.88
199065	40808	6.88
199065	128987	4.94
2781587	28743391	2.56
2781587	144425	6.38
5995	30003	7.81
368398	2175301	1.75
4498	15270	4.25
37298	29678	3.88
37298	3371756	2.88
41930	3648961	7.63
41930	239121	6.48
239121	5926	8.44
5665	21616056	7.50
166346	4207510	8.59
4207510	19372783	6.34
10680593	368398	3.38
10680593	1638839	6.00
18487619	1638839	3.88
18487619	41969	7.63
8100	34392	7.78
8100	424871	9.22
8100	18487619	7.38
8100	41969	6.09
7878457	5309	8.50
36934	6921567	8.31
30003	5969588	7.13
5969588	37720113	5.91
858660	13673345	6.47
6412297	20354	3.38
4692150	3371756	3.63
332730	233048	7.13
18993825	33306	7.89
3850	24873453	5.97
18723138	19045066	7.03
18723138	140801	7.69
49132	547886	7.47
18723138	28012	6.19
18723138	17071940	6.97
208159	28012	3.56
26866	18842323	7.47
26866	10646	8.34
26866	46310	8.70
46310	10646	7.81
46310	32961	5.70
10646	11653201	6.22
32441	316723	6.34
1567690	34341	4.06
1567690	63904	4.47
18723138	1305459	5.97
4243	1305459	7.61
3884434	146996	8.36
76323	15176	2.69
8376	29392	3.94
29392	37335	7.16
29392	21830	5.63
8376	191061	7.53
21830	37039	8.31
37039	9630	8.81
21830	15822899	6.25
15822899	33183	8.30
15822899	56231	5.25
20171	7397035	8.53
57875	22348	7.94
22348	224515	6.88
18393	668100	5.94
82278	18393	4.06
368398	6801	6.25
29831	21555729	7.72
1950213	26372087	6.19
3170971	2254334	2.97
142919	1723133	1.94
22949	148127	3.75
43254	20981836	3.31
43254	19728	3.69
3966054	3383	7.44
38076	718020	6.41
162941	352801	5.44
10401954	378010	6.25
22348	14543	2.63
27712	26458576	0.88
463828	294833	3.19
169835	19159508	4.69
1467948	4129813	6.75
43537463	751115	5.31
5165	6784	7.31
22915	3488351	5.75
148127	381055	3.97
297724	18839	3.47
18839	160483	3.63
12581	19042	5.56
904	19042	7.83
47912	651358	3.88
1340239	937531	5.31
236918	201480	6.81
25683	15613	7.59
37585	20913771	7.19
22649	21296224	4.38
27667	38714	6.53
1135905	38714	6.19
3568461	267306	7.69
477822	70807	6.31
477822	50482	6.03
33978	246077	8.34
8137	1209	6.25
56231	382507	6.34
21296224	5881	3.78
