674	9127632	5.33
5689	24460	3.12
164040	9284	7.95
3778	18985062	5
195193	31880	4.68
22949	3488351	7.68
18947	14775	5.08
3508478	36806	5.63
17541	19360669	1.88
56212	51892	7.47
33153	53754	5.33
1723133	128987	5.38
1980717	19009110	9.17
167334	73165	2.22
21193982	5987	7.63
46847	41395970	2.02
15822899	4318352	5.32
4099	53235	2.53
26266653	68672	6.5
18842395	18842323	5.72
51511	19012	5.92
28191	33978	5.48
3488351	23995	2.2
56333	56217	3.55
8983183	24007	2.1
8983183	8082	3.42
32410	4146	6.47
13590	118737	4.33
13673345	3397	0.95
58617	1466175	4.77
16888425	19881	3.97
1449866	22112840	2.47
198778	45353	6.58
21504235	162707	4.52
234514	49404	3.1
8637	49404	1.67
46029	519280	7.47
306326	519280	1.5
169409	192727	2.38
169409	24702	6.03
13018310	229072	5.08
58687	3199137	8.48
184000	2079352	6.33
5180	30746	3.17
3276812	420724	3.33
31660921	252712	5.8
2973525	60330	3.12
9758	695530	5.4
7370562	18949461	1.38
228569	13018310	5.48
5225	37673	6.03
12616	20781999	5.22
83427	5042765	3.57
46253	8072	7.65
58422	159472	8.18
19555	202898	3.05
1449866	18963870	4.77
22112840	18985062	5.65
5177	29831	5.6
1341151	24306566	4.63
4575	28830	7.53
18403271	26997	2.08
55959	24110	7.38
24110	101146	5.68
3778	10374	4.72
15822899	238966	4.72
68768	68742	4.4
297058	49401	6.75
205075	51273	4.37
2268160	2136925	1.43
17384301	36863	2.7
1214654	49401	2
13673345	19373997	1.03
951407	464961	3.42
38180	309492	2.3
18978754	61937	1.43
37402	34931824	3.73
13673345	991849	0.87
30942	38327	7.5
155526	20646803	1.95
73165	449913	5
19714	25439732	4.05
413522	38323	1.25
265567	14276	3.33
13645	2630435	3.02
90655	11669530	2.8
4099	25631460	4.17
4099	19595436	3.78
63394	4487	1.22
41395970	480507	5.13
20903181	34341	1.67
902	5299	3.1
48557	4092	7.05
1440220	172024	7.08
19723734	4099	3.65
19723734	55999	5
194253	37338	2.15
951407	262642	3.5
38180	679878	5.15
21281502	17160	3.65
30042	19042	5.63
228744	42046835	7.93
18940	36969	1.67
53238	4099	3.83
18978754	21299730	4.05
206119	191061	2.95
71691	19651298	3.72
5692	28227402	4.93
28191	130312	4.8
4269567	13645	2.38
53238	53235	1.58
3928	172120	1.75
19572217	46253	6.08
292133	610452	3.72
21435	3717	3.88
71691	37402	2.85
1723133	813075	2.93
128987	194253	5.75
1014	32961	7.42
11669530	9293603	3.73
199065	13673345	2.38
761242	8637	2.2
413522	471845	1.3
40786	1348330	5.6
68753	491696	8.73
17157119	83430	2.53
32512	14734	5.55
13673345	166784	2.75
3118	26227	2.35
4576465	997680	0.4
18739286	3850	0.88
1318497	5881	0.4
24872	24110	0.68
287542	199023	0.4
177428	46594	0.4
33183	19009006	0.58
18978754	27979	0.58
52648	24110	0.48
39747	53227	2.35
21281502	19009006	0.3
464961	3850	0.88
857255	52648	0.68
36979	194253	0.4
3488351	21281502	0.68
181897	2260429	0.3
336880	49400	0.3
1624867	14587	0.3
3488351	29126119	0.48
8100	3488351	0.4
39747	646059	0.4
3973	646059	0.4
1231580	2260429	0.48
216180	243391	7.47
20845	61338	2.7
467888	33660916	8.75
183403	62433	4.17
216180	246042	4.87
13018310	24897	6.23
7357	13018310	4.8
1442889	37080	8.82
523137	37080	2.62
5177	25042	3.55
